FoodCode,FC_Description,Image,Link,Portion,PortionCode,PortionSubCode,Multiplier,Category,Category Description,ModCode,Display,ImgDescription,ImgTitle,ImageType
13120770,"Ice cream cone, no topping, chocolate ice cream",112103109.png,/home/lian/data/ASA24/Asa24PortionImages/112103109.png,1/2 small cone,60593,0,0.5,ICR,"Ice Cream, Sherbet, Tofu Desserts, Frozen Dairy Desserts, Frozen Yogurt, Sundaes",0.0,Aerial,"Ice cream cone, no topping, flavors other than chocolate","Ice cream cone, flavor other than chocolate, 1/2 small cone",PORTION
13120790,Ice cream sundae cone,082509105.png,/home/lian/data/ASA24/Asa24PortionImages/082509105.png,1 cone,60091,0,1.0,ICR,"Ice Cream, Sherbet, Tofu Desserts, Frozen Dairy Desserts, Frozen Yogurt, Sundaes",0.0,Aerial,Ice cream sundae cone,"Drumstick (all flavors), 1 cone",PORTION
13120790,Ice cream sundae cone,082509106.png,/home/lian/data/ASA24/Asa24PortionImages/082509106.png,3/4 cone,60091,0,0.75,ICR,"Ice Cream, Sherbet, Tofu Desserts, Frozen Dairy Desserts, Frozen Yogurt, Sundaes",0.0,Aerial,Ice cream sundae cone,"Drumstick (all flavors), 3/4 cone",PORTION
13120790,Ice cream sundae cone,082509107.png,/home/lian/data/ASA24/Asa24PortionImages/082509107.png,1/2 cone,60091,0,0.5,ICR,"Ice Cream, Sherbet, Tofu Desserts, Frozen Dairy Desserts, Frozen Yogurt, Sundaes",0.0,Aerial,Ice cream sundae cone,"Drumstick (all flavors), 1/2 cone",PORTION
13120790,Ice cream sundae cone,082509108.png,/home/lian/data/ASA24/Asa24PortionImages/082509108.png,1/4 cone,60091,0,0.25,ICR,"Ice Cream, Sherbet, Tofu Desserts, Frozen Dairy Desserts, Frozen Yogurt, Sundaes",0.0,Aerial,Ice cream sundae cone,"Drumstick (all flavors), 1/4 cone",PORTION
13122100,"Ice cream pie, no crust",091202122.png,/home/lian/data/ASA24/Asa24PortionImages/091202122.png,4 scoops,10205,0,2.0,ICR,"Ice Cream, Sherbet, Tofu Desserts, Frozen Dairy Desserts, Frozen Yogurt, Sundaes",0.0,Aerial,"Yogurt, frozen, flavors other than chocolate, NS as to type of milk","Frozen yogurt, flavor other than chocolate, 4 scoops",PORTION
13122100,"Ice cream pie, no crust",091202121.png,/home/lian/data/ASA24/Asa24PortionImages/091202121.png,3-1/2 scoops,10205,0,1.75,ICR,"Ice Cream, Sherbet, Tofu Desserts, Frozen Dairy Desserts, Frozen Yogurt, Sundaes",0.0,Aerial,"Yogurt, frozen, flavors other than chocolate, NS as to type of milk","Frozen yogurt, flavor other than chocolate, 3-1/2 scoops",PORTION
13122100,"Ice cream pie, no crust",091202120.png,/home/lian/data/ASA24/Asa24PortionImages/091202120.png,3 scoops,10205,0,1.5,ICR,"Ice Cream, Sherbet, Tofu Desserts, Frozen Dairy Desserts, Frozen Yogurt, Sundaes",0.0,Aerial,"Yogurt, frozen, flavors other than chocolate, NS as to type of milk","Frozen yogurt, flavor other than chocolate, 3 scoops",PORTION
13122100,"Ice cream pie, no crust",091202119.png,/home/lian/data/ASA24/Asa24PortionImages/091202119.png,2-1/2 scoops,10205,0,1.25,ICR,"Ice Cream, Sherbet, Tofu Desserts, Frozen Dairy Desserts, Frozen Yogurt, Sundaes",0.0,Aerial,"Yogurt, frozen, flavors other than chocolate, NS as to type of milk","Frozen yogurt, flavor other than chocolate, 2-1/2 scoops",PORTION
13122100,"Ice cream pie, no crust",091202118.png,/home/lian/data/ASA24/Asa24PortionImages/091202118.png,2 scoops,10205,0,1.0,ICR,"Ice Cream, Sherbet, Tofu Desserts, Frozen Dairy Desserts, Frozen Yogurt, Sundaes",0.0,Aerial,"Yogurt, frozen, flavors other than chocolate, NS as to type of milk","Frozen yogurt, flavor other than chocolate, 2 scoops",PORTION
13122100,"Ice cream pie, no crust",091202117.png,/home/lian/data/ASA24/Asa24PortionImages/091202117.png,1-1/2 scoops,10205,0,0.75,ICR,"Ice Cream, Sherbet, Tofu Desserts, Frozen Dairy Desserts, Frozen Yogurt, Sundaes",0.0,Aerial,"Yogurt, frozen, flavors other than chocolate, NS as to type of milk","Frozen yogurt, flavor other than chocolate, 1-1/2 scoops",PORTION
13122100,"Ice cream pie, no crust",091202116.png,/home/lian/data/ASA24/Asa24PortionImages/091202116.png,1 scoop,10205,0,0.5,ICR,"Ice Cream, Sherbet, Tofu Desserts, Frozen Dairy Desserts, Frozen Yogurt, Sundaes",0.0,Aerial,"Yogurt, frozen, flavors other than chocolate, NS as to type of milk","Frozen yogurt, flavor other than chocolate, 1 scoop",PORTION
13122100,"Ice cream pie, no crust",091202115.png,/home/lian/data/ASA24/Asa24PortionImages/091202115.png,1/2 scoop,10205,0,0.25,ICR,"Ice Cream, Sherbet, Tofu Desserts, Frozen Dairy Desserts, Frozen Yogurt, Sundaes",0.0,Aerial,"Yogurt, frozen, flavors other than chocolate, NS as to type of milk","Frozen yogurt, flavor other than chocolate, 1/2 scoop",PORTION
13122100,"Ice cream pie, no crust",050611102.png,/home/lian/data/ASA24/Asa24PortionImages/050611102.png,1 slice,61664,0,0.1667,ICR,"Ice Cream, Sherbet, Tofu Desserts, Frozen Dairy Desserts, Frozen Yogurt, Sundaes",0.0,Aerial,"Ice cream pie, no crust","Ice cream pie, no crust, wedge, medium, 1 slice",PORTION
13122100,"Ice cream pie, no crust",050611102.png,/home/lian/data/ASA24/Asa24PortionImages/050611102.png,1 slice,61664,0,0.125,ICR,"Ice Cream, Sherbet, Tofu Desserts, Frozen Dairy Desserts, Frozen Yogurt, Sundaes",0.0,Aerial,"Ice cream pie, no crust","Ice cream pie, no crust, wedge, medium, 1 slice",PORTION
13122100,"Ice cream pie, no crust",050611103.png,/home/lian/data/ASA24/Asa24PortionImages/050611103.png,3/4 slice,61664,0,0.125,ICR,"Ice Cream, Sherbet, Tofu Desserts, Frozen Dairy Desserts, Frozen Yogurt, Sundaes",0.0,Aerial,"Ice cream pie, no crust","Ice cream pie, no crust, wedge, medium, 3/4 slice",PORTION
13122100,"Ice cream pie, no crust",050611102.png,/home/lian/data/ASA24/Asa24PortionImages/050611102.png,1 slice,61664,0,0.1,ICR,"Ice Cream, Sherbet, Tofu Desserts, Frozen Dairy Desserts, Frozen Yogurt, Sundaes",0.0,Aerial,"Ice cream pie, no crust","Ice cream pie, no crust, wedge, medium, 1 slice",PORTION
13122100,"Ice cream pie, no crust",050611103.png,/home/lian/data/ASA24/Asa24PortionImages/050611103.png,3/4 slice,61664,0,0.0938,ICR,"Ice Cream, Sherbet, Tofu Desserts, Frozen Dairy Desserts, Frozen Yogurt, Sundaes",0.0,Aerial,"Ice cream pie, no crust","Ice cream pie, no crust, wedge, medium, 3/4 slice",PORTION
13122100,"Ice cream pie, no crust",050611104.png,/home/lian/data/ASA24/Asa24PortionImages/050611104.png,1/2 slice,61664,0,0.0834,ICR,"Ice Cream, Sherbet, Tofu Desserts, Frozen Dairy Desserts, Frozen Yogurt, Sundaes",0.0,Aerial,"Ice cream pie, no crust","Ice cream pie, no crust, wedge, medium, 1/2 slice",PORTION
13122100,"Ice cream pie, no crust",050611103.png,/home/lian/data/ASA24/Asa24PortionImages/050611103.png,3/4 slice,61664,0,0.075,ICR,"Ice Cream, Sherbet, Tofu Desserts, Frozen Dairy Desserts, Frozen Yogurt, Sundaes",0.0,Aerial,"Ice cream pie, no crust","Ice cream pie, no crust, wedge, medium, 3/4 slice",PORTION
13122100,"Ice cream pie, no crust",050611104.png,/home/lian/data/ASA24/Asa24PortionImages/050611104.png,1/2 slice,61664,0,0.0625,ICR,"Ice Cream, Sherbet, Tofu Desserts, Frozen Dairy Desserts, Frozen Yogurt, Sundaes",0.0,Aerial,"Ice cream pie, no crust","Ice cream pie, no crust, wedge, medium, 1/2 slice",PORTION
13122100,"Ice cream pie, no crust",050611104.png,/home/lian/data/ASA24/Asa24PortionImages/050611104.png,1/2 slice,61664,0,0.05,ICR,"Ice Cream, Sherbet, Tofu Desserts, Frozen Dairy Desserts, Frozen Yogurt, Sundaes",0.0,Aerial,"Ice cream pie, no crust","Ice cream pie, no crust, wedge, medium, 1/2 slice",PORTION
13122100,"Ice cream pie, no crust",050611105.png,/home/lian/data/ASA24/Asa24PortionImages/050611105.png,1/4 slice,61664,0,0.0417,ICR,"Ice Cream, Sherbet, Tofu Desserts, Frozen Dairy Desserts, Frozen Yogurt, Sundaes",0.0,Aerial,"Ice cream pie, no crust","Ice cream pie, no crust, wedge, medium, 1/4 slice",PORTION
13122100,"Ice cream pie, no crust",050611105.png,/home/lian/data/ASA24/Asa24PortionImages/050611105.png,1/4 slice,61664,0,0.0313,ICR,"Ice Cream, Sherbet, Tofu Desserts, Frozen Dairy Desserts, Frozen Yogurt, Sundaes",0.0,Aerial,"Ice cream pie, no crust","Ice cream pie, no crust, wedge, medium, 1/4 slice",PORTION
13122100,"Ice cream pie, no crust",050611105.png,/home/lian/data/ASA24/Asa24PortionImages/050611105.png,1/4 slice,61664,0,0.025,ICR,"Ice Cream, Sherbet, Tofu Desserts, Frozen Dairy Desserts, Frozen Yogurt, Sundaes",0.0,Aerial,"Ice cream pie, no crust","Ice cream pie, no crust, wedge, medium, 1/4 slice",PORTION
13126000,"Ice cream, fried",081109101.png,/home/lian/data/ASA24/Asa24PortionImages/081109101.png,1 bar,98,0,56.0,ICR,"Ice Cream, Sherbet, Tofu Desserts, Frozen Dairy Desserts, Frozen Yogurt, Sundaes",0.0,Aerial,"Ice cream bar or stick, not chocolate covered or cake covered","Ice cream bar (no coating, not chocolate), 1 bar",PORTION
13126000,"Ice cream, fried",081109102.png,/home/lian/data/ASA24/Asa24PortionImages/081109102.png,3/4 bar,98,0,42.0,ICR,"Ice Cream, Sherbet, Tofu Desserts, Frozen Dairy Desserts, Frozen Yogurt, Sundaes",0.0,Aerial,"Ice cream bar or stick, not chocolate covered or cake covered","Ice cream bar (no coating, not chocolate), 3/4 bar",PORTION
13126000,"Ice cream, fried",081109103.png,/home/lian/data/ASA24/Asa24PortionImages/081109103.png,1/2 bar,98,0,28.0,ICR,"Ice Cream, Sherbet, Tofu Desserts, Frozen Dairy Desserts, Frozen Yogurt, Sundaes",0.0,Aerial,"Ice cream bar or stick, not chocolate covered or cake covered","Ice cream bar (no coating, not chocolate), 1/2 bar",PORTION
13126000,"Ice cream, fried",081109104.png,/home/lian/data/ASA24/Asa24PortionImages/081109104.png,1/4 bar,98,0,14.0,ICR,"Ice Cream, Sherbet, Tofu Desserts, Frozen Dairy Desserts, Frozen Yogurt, Sundaes",0.0,Aerial,"Ice cream bar or stick, not chocolate covered or cake covered","Ice cream bar (no coating, not chocolate), 1/4 bar",PORTION
13126000,"Ice cream, fried",081809120.png,/home/lian/data/ASA24/Asa24PortionImages/081809120.png,2 cups,10205,0,2.0,ICR,"Ice Cream, Sherbet, Tofu Desserts, Frozen Dairy Desserts, Frozen Yogurt, Sundaes",0.0,Aerial,"Ice cream bar or stick, not chocolate covered or cake covered","Ice cream bar (no coating, not chocolate), 2 cups",PORTION
13126000,"Ice cream, fried",081809119.png,/home/lian/data/ASA24/Asa24PortionImages/081809119.png,1-3/4 cups,10205,0,1.75,ICR,"Ice Cream, Sherbet, Tofu Desserts, Frozen Dairy Desserts, Frozen Yogurt, Sundaes",0.0,Aerial,"Ice cream bar or stick, not chocolate covered or cake covered","Ice cream bar (no coating, not chocolate), 1 3/4 cups",PORTION
13126000,"Ice cream, fried",081809118.png,/home/lian/data/ASA24/Asa24PortionImages/081809118.png,1-1/2 cups,10205,0,1.5,ICR,"Ice Cream, Sherbet, Tofu Desserts, Frozen Dairy Desserts, Frozen Yogurt, Sundaes",0.0,Aerial,"Ice cream bar or stick, not chocolate covered or cake covered","Ice cream bar (no coating, not chocolate), 1 1/2 cups",PORTION
13126000,"Ice cream, fried",081809117.png,/home/lian/data/ASA24/Asa24PortionImages/081809117.png,1-1/4 cups,10205,0,1.25,ICR,"Ice Cream, Sherbet, Tofu Desserts, Frozen Dairy Desserts, Frozen Yogurt, Sundaes",0.0,Aerial,"Ice cream bar or stick, not chocolate covered or cake covered","Ice cream bar (no coating, not chocolate), 1 1/4 cups",PORTION
13126000,"Ice cream, fried",081809116.png,/home/lian/data/ASA24/Asa24PortionImages/081809116.png,1 cup,10205,0,1.0,ICR,"Ice Cream, Sherbet, Tofu Desserts, Frozen Dairy Desserts, Frozen Yogurt, Sundaes",0.0,Aerial,"Ice cream bar or stick, not chocolate covered or cake covered","Ice cream bar (no coating, not chocolate), 1 cup",PORTION
13126000,"Ice cream, fried",081809115.png,/home/lian/data/ASA24/Asa24PortionImages/081809115.png,3/4 cup,10205,0,0.75,ICR,"Ice Cream, Sherbet, Tofu Desserts, Frozen Dairy Desserts, Frozen Yogurt, Sundaes",0.0,Aerial,"Ice cream bar or stick, not chocolate covered or cake covered","Ice cream bar (no coating, not chocolate), 3/4 cup",PORTION
13126000,"Ice cream, fried",081809114.png,/home/lian/data/ASA24/Asa24PortionImages/081809114.png,1/2 cup,10205,0,0.5,ICR,"Ice Cream, Sherbet, Tofu Desserts, Frozen Dairy Desserts, Frozen Yogurt, Sundaes",0.0,Aerial,"Ice cream bar or stick, not chocolate covered or cake covered","Ice cream bar (no coating, not chocolate), 1/2 cup",PORTION
13126000,"Ice cream, fried",081809113.png,/home/lian/data/ASA24/Asa24PortionImages/081809113.png,1/4 cup,10205,0,0.25,ICR,"Ice Cream, Sherbet, Tofu Desserts, Frozen Dairy Desserts, Frozen Yogurt, Sundaes",0.0,Aerial,"Ice cream bar or stick, not chocolate covered or cake covered","Ice cream bar (no coating, not chocolate), 1/4 cup",PORTION
13130100,"Light ice cream, NS as to flavor (formerly ice mil",113046.png,/home/lian/data/ASA24/Asa24PortionImages/113046.png,4 large scoops,61067,0,4.0,ICR,"Ice Cream, Sherbet, Tofu Desserts, Frozen Dairy Desserts, Frozen Yogurt, Sundaes",0.0,Aerial,,"Vanilla ice cream, 4 large scoops",PORTION
13130100,"Light ice cream, NS as to flavor (formerly ice mil",113036.png,/home/lian/data/ASA24/Asa24PortionImages/113036.png,4 medium scoops,61396,0,4.0,ICR,"Ice Cream, Sherbet, Tofu Desserts, Frozen Dairy Desserts, Frozen Yogurt, Sundaes",0.0,Aerial,,"Vanilla ice cream, 4 medium scoops",PORTION
13130100,"Light ice cream, NS as to flavor (formerly ice mil",113026.png,/home/lian/data/ASA24/Asa24PortionImages/113026.png,4 small scoops,62162,0,4.0,ICR,"Ice Cream, Sherbet, Tofu Desserts, Frozen Dairy Desserts, Frozen Yogurt, Sundaes",0.0,Aerial,,"Vanilla ice cream, 4 small scoops",PORTION
13130100,"Light ice cream, NS as to flavor (formerly ice mil",113045.png,/home/lian/data/ASA24/Asa24PortionImages/113045.png,3-1/2 large scoops,61067,0,3.5,ICR,"Ice Cream, Sherbet, Tofu Desserts, Frozen Dairy Desserts, Frozen Yogurt, Sundaes",0.0,Aerial,,"Vanilla ice cream, 3 1/2 large scoops",PORTION
13130100,"Light ice cream, NS as to flavor (formerly ice mil",113035.png,/home/lian/data/ASA24/Asa24PortionImages/113035.png,3-1/2 medium scoops,61396,0,3.5,ICR,"Ice Cream, Sherbet, Tofu Desserts, Frozen Dairy Desserts, Frozen Yogurt, Sundaes",0.0,Aerial,,"Vanilla ice cream, 3 1/2 medium scoops",PORTION
13130100,"Light ice cream, NS as to flavor (formerly ice mil",113025.png,/home/lian/data/ASA24/Asa24PortionImages/113025.png,3-1/2 small scoops,62162,0,3.5,ICR,"Ice Cream, Sherbet, Tofu Desserts, Frozen Dairy Desserts, Frozen Yogurt, Sundaes",0.0,Aerial,,"Vanilla ice cream, 3 1/2 small scoops",PORTION
13130100,"Light ice cream, NS as to flavor (formerly ice mil",113044.png,/home/lian/data/ASA24/Asa24PortionImages/113044.png,3 large scoops,61067,0,3.0,ICR,"Ice Cream, Sherbet, Tofu Desserts, Frozen Dairy Desserts, Frozen Yogurt, Sundaes",0.0,Aerial,,"Vanilla ice cream, 3 large scoops",PORTION
13130100,"Light ice cream, NS as to flavor (formerly ice mil",113034.png,/home/lian/data/ASA24/Asa24PortionImages/113034.png,3 medium scoops,61396,0,3.0,ICR,"Ice Cream, Sherbet, Tofu Desserts, Frozen Dairy Desserts, Frozen Yogurt, Sundaes",0.0,Aerial,,"Vanilla ice cream, 3 medium scoops",PORTION
13130100,"Light ice cream, NS as to flavor (formerly ice mil",113024.png,/home/lian/data/ASA24/Asa24PortionImages/113024.png,3 small scoops,62162,0,3.0,ICR,"Ice Cream, Sherbet, Tofu Desserts, Frozen Dairy Desserts, Frozen Yogurt, Sundaes",0.0,Aerial,,"Vanilla ice cream, 3 small scoops",PORTION
13130100,"Light ice cream, NS as to flavor (formerly ice mil",113043.png,/home/lian/data/ASA24/Asa24PortionImages/113043.png,2-1/2 large scoops,61067,0,2.5,ICR,"Ice Cream, Sherbet, Tofu Desserts, Frozen Dairy Desserts, Frozen Yogurt, Sundaes",0.0,Aerial,,"Vanilla ice cream, 2 1/2 large scoops",PORTION
13130100,"Light ice cream, NS as to flavor (formerly ice mil",113033.png,/home/lian/data/ASA24/Asa24PortionImages/113033.png,2-1/2 medium scoops,61396,0,2.5,ICR,"Ice Cream, Sherbet, Tofu Desserts, Frozen Dairy Desserts, Frozen Yogurt, Sundaes",0.0,Aerial,,"Vanilla ice cream, 2 1/2 medium scoops",PORTION
13130100,"Light ice cream, NS as to flavor (formerly ice mil",113023.png,/home/lian/data/ASA24/Asa24PortionImages/113023.png,2-1/2 small scoops,62162,0,2.5,ICR,"Ice Cream, Sherbet, Tofu Desserts, Frozen Dairy Desserts, Frozen Yogurt, Sundaes",0.0,Aerial,,"Vanilla ice cream, 2 1/2 small scoops",PORTION
13130100,"Light ice cream, NS as to flavor (formerly ice mil",113042.png,/home/lian/data/ASA24/Asa24PortionImages/113042.png,2 large scoops,61067,0,2.0,ICR,"Ice Cream, Sherbet, Tofu Desserts, Frozen Dairy Desserts, Frozen Yogurt, Sundaes",0.0,Aerial,,"Vanilla ice cream, 2 large scoops",PORTION
13130100,"Light ice cream, NS as to flavor (formerly ice mil",113032.png,/home/lian/data/ASA24/Asa24PortionImages/113032.png,2 medium scoops,61396,0,2.0,ICR,"Ice Cream, Sherbet, Tofu Desserts, Frozen Dairy Desserts, Frozen Yogurt, Sundaes",0.0,Aerial,,"Vanilla ice cream, 2 medium scoops",PORTION
13130100,"Light ice cream, NS as to flavor (formerly ice mil",113022.png,/home/lian/data/ASA24/Asa24PortionImages/113022.png,2 small scoops,62162,0,2.0,ICR,"Ice Cream, Sherbet, Tofu Desserts, Frozen Dairy Desserts, Frozen Yogurt, Sundaes",0.0,Aerial,,"Vanilla ice cream, 2 small scoops",PORTION
13130100,"Light ice cream, NS as to flavor (formerly ice mil",113036.png,/home/lian/data/ASA24/Asa24PortionImages/113036.png,4 medium scoops,10205,0,2.0,ICR,"Ice Cream, Sherbet, Tofu Desserts, Frozen Dairy Desserts, Frozen Yogurt, Sundaes",0.0,Aerial,,"Vanilla ice cream, 4 medium scoops",PORTION
13130100,"Light ice cream, NS as to flavor (formerly ice mil",113035.png,/home/lian/data/ASA24/Asa24PortionImages/113035.png,3-1/2 medium scoops,10205,0,1.75,ICR,"Ice Cream, Sherbet, Tofu Desserts, Frozen Dairy Desserts, Frozen Yogurt, Sundaes",0.0,Aerial,,"Vanilla ice cream, 3 1/2 medium scoops",PORTION
13130100,"Light ice cream, NS as to flavor (formerly ice mil",113041.png,/home/lian/data/ASA24/Asa24PortionImages/113041.png,1-1/2 large scoops,61067,0,1.5,ICR,"Ice Cream, Sherbet, Tofu Desserts, Frozen Dairy Desserts, Frozen Yogurt, Sundaes",0.0,Aerial,,"Vanilla ice cream, 1 1/2 large scoops",PORTION
13130100,"Light ice cream, NS as to flavor (formerly ice mil",113031.png,/home/lian/data/ASA24/Asa24PortionImages/113031.png,1-1/2 medium scoops,61396,0,1.5,ICR,"Ice Cream, Sherbet, Tofu Desserts, Frozen Dairy Desserts, Frozen Yogurt, Sundaes",0.0,Aerial,,"Vanilla ice cream, 1 1/2 medium scoops",PORTION
13130100,"Light ice cream, NS as to flavor (formerly ice mil",113021.png,/home/lian/data/ASA24/Asa24PortionImages/113021.png,1-1/2 small scoops,62162,0,1.5,ICR,"Ice Cream, Sherbet, Tofu Desserts, Frozen Dairy Desserts, Frozen Yogurt, Sundaes",0.0,Aerial,,"Vanilla ice cream, 1 1/2 small scoops",PORTION
13130100,"Light ice cream, NS as to flavor (formerly ice mil",113034.png,/home/lian/data/ASA24/Asa24PortionImages/113034.png,3 medium scoops,10205,0,1.5,ICR,"Ice Cream, Sherbet, Tofu Desserts, Frozen Dairy Desserts, Frozen Yogurt, Sundaes",0.0,Aerial,,"Vanilla ice cream, 3 medium scoops",PORTION
13130100,"Light ice cream, NS as to flavor (formerly ice mil",113033.png,/home/lian/data/ASA24/Asa24PortionImages/113033.png,2-1/2 medium scoops,10205,0,1.25,ICR,"Ice Cream, Sherbet, Tofu Desserts, Frozen Dairy Desserts, Frozen Yogurt, Sundaes",0.0,Aerial,,"Vanilla ice cream, 2 1/2 medium scoops",PORTION
13130100,"Light ice cream, NS as to flavor (formerly ice mil",113040.png,/home/lian/data/ASA24/Asa24PortionImages/113040.png,1 large scoop (2/3 cup),61067,0,1.0,ICR,"Ice Cream, Sherbet, Tofu Desserts, Frozen Dairy Desserts, Frozen Yogurt, Sundaes",0.0,Aerial,,"Vanilla ice cream, 1 large scoop (2/3 cup)",PORTION
13130100,"Light ice cream, NS as to flavor (formerly ice mil",113030.png,/home/lian/data/ASA24/Asa24PortionImages/113030.png,1 medium scoop (1/2 cup),61396,0,1.0,ICR,"Ice Cream, Sherbet, Tofu Desserts, Frozen Dairy Desserts, Frozen Yogurt, Sundaes",0.0,Aerial,,"Vanilla ice cream, 1 medium scoop (1/2 cup)",PORTION
13130100,"Light ice cream, NS as to flavor (formerly ice mil",113020.png,/home/lian/data/ASA24/Asa24PortionImages/113020.png,1 small scoop (1/3 cup),62162,0,1.0,ICR,"Ice Cream, Sherbet, Tofu Desserts, Frozen Dairy Desserts, Frozen Yogurt, Sundaes",0.0,Aerial,,"Vanilla ice cream, 1 small scoop (1/3 cup)",PORTION
13130100,"Light ice cream, NS as to flavor (formerly ice mil",113032.png,/home/lian/data/ASA24/Asa24PortionImages/113032.png,2 medium scoops,10205,0,1.0,ICR,"Ice Cream, Sherbet, Tofu Desserts, Frozen Dairy Desserts, Frozen Yogurt, Sundaes",0.0,Aerial,,"Vanilla ice cream, 2 medium scoops",PORTION
13130100,"Light ice cream, NS as to flavor (formerly ice mil",113031.png,/home/lian/data/ASA24/Asa24PortionImages/113031.png,1-1/2 medium scoops,10205,0,0.75,ICR,"Ice Cream, Sherbet, Tofu Desserts, Frozen Dairy Desserts, Frozen Yogurt, Sundaes",0.0,Aerial,,"Vanilla ice cream, 1 1/2 medium scoops",PORTION
13130100,"Light ice cream, NS as to flavor (formerly ice mil",113030.png,/home/lian/data/ASA24/Asa24PortionImages/113030.png,1 medium scoop (1/2 cup),10205,0,0.5,ICR,"Ice Cream, Sherbet, Tofu Desserts, Frozen Dairy Desserts, Frozen Yogurt, Sundaes",0.0,Aerial,,"Vanilla ice cream, 1 medium scoop (1/2 cup)",PORTION
13130100,"Light ice cream, NS as to flavor (formerly ice mil",113038.png,/home/lian/data/ASA24/Asa24PortionImages/113038.png,1/2 large scoop,61067,0,0.5,ICR,"Ice Cream, Sherbet, Tofu Desserts, Frozen Dairy Desserts, Frozen Yogurt, Sundaes",0.0,Aerial,,"Vanilla ice cream, 1/2 large scoop",PORTION
13130100,"Light ice cream, NS as to flavor (formerly ice mil",113028.png,/home/lian/data/ASA24/Asa24PortionImages/113028.png,1/2 medium scoop,61396,0,0.5,ICR,"Ice Cream, Sherbet, Tofu Desserts, Frozen Dairy Desserts, Frozen Yogurt, Sundaes",0.0,Aerial,,"Vanilla ice cream, 1/2 medium scoop",PORTION
13130100,"Light ice cream, NS as to flavor (formerly ice mil",113018.png,/home/lian/data/ASA24/Asa24PortionImages/113018.png,1/2 small scoop,62162,0,0.5,ICR,"Ice Cream, Sherbet, Tofu Desserts, Frozen Dairy Desserts, Frozen Yogurt, Sundaes",0.0,Aerial,,"Vanilla ice cream, 1/2 small scoop",PORTION
13130100,"Light ice cream, NS as to flavor (formerly ice mil",113028.png,/home/lian/data/ASA24/Asa24PortionImages/113028.png,1/2 medium scoop,10205,0,0.25,ICR,"Ice Cream, Sherbet, Tofu Desserts, Frozen Dairy Desserts, Frozen Yogurt, Sundaes",0.0,Aerial,,"Vanilla ice cream, 1/2 medium scoop",PORTION
13130300,"Light ice cream, flavors other than chocolate (for",113046.png,/home/lian/data/ASA24/Asa24PortionImages/113046.png,4 large scoops,61067,0,4.0,ICR,"Ice Cream, Sherbet, Tofu Desserts, Frozen Dairy Desserts, Frozen Yogurt, Sundaes",0.0,Aerial,,"Vanilla ice cream, 4 large scoops",PORTION
13130300,"Light ice cream, flavors other than chocolate (for",113036.png,/home/lian/data/ASA24/Asa24PortionImages/113036.png,4 medium scoops,61396,0,4.0,ICR,"Ice Cream, Sherbet, Tofu Desserts, Frozen Dairy Desserts, Frozen Yogurt, Sundaes",0.0,Aerial,,"Vanilla ice cream, 4 medium scoops",PORTION
13130300,"Light ice cream, flavors other than chocolate (for",113026.png,/home/lian/data/ASA24/Asa24PortionImages/113026.png,4 small scoops,62162,0,4.0,ICR,"Ice Cream, Sherbet, Tofu Desserts, Frozen Dairy Desserts, Frozen Yogurt, Sundaes",0.0,Aerial,,"Vanilla ice cream, 4 small scoops",PORTION
13130300,"Light ice cream, flavors other than chocolate (for",113045.png,/home/lian/data/ASA24/Asa24PortionImages/113045.png,3-1/2 large scoops,61067,0,3.5,ICR,"Ice Cream, Sherbet, Tofu Desserts, Frozen Dairy Desserts, Frozen Yogurt, Sundaes",0.0,Aerial,,"Vanilla ice cream, 3 1/2 large scoops",PORTION
13130300,"Light ice cream, flavors other than chocolate (for",113035.png,/home/lian/data/ASA24/Asa24PortionImages/113035.png,3-1/2 medium scoops,61396,0,3.5,ICR,"Ice Cream, Sherbet, Tofu Desserts, Frozen Dairy Desserts, Frozen Yogurt, Sundaes",0.0,Aerial,,"Vanilla ice cream, 3 1/2 medium scoops",PORTION
13130300,"Light ice cream, flavors other than chocolate (for",113025.png,/home/lian/data/ASA24/Asa24PortionImages/113025.png,3-1/2 small scoops,62162,0,3.5,ICR,"Ice Cream, Sherbet, Tofu Desserts, Frozen Dairy Desserts, Frozen Yogurt, Sundaes",0.0,Aerial,,"Vanilla ice cream, 3 1/2 small scoops",PORTION
13130300,"Light ice cream, flavors other than chocolate (for",113044.png,/home/lian/data/ASA24/Asa24PortionImages/113044.png,3 large scoops,61067,0,3.0,ICR,"Ice Cream, Sherbet, Tofu Desserts, Frozen Dairy Desserts, Frozen Yogurt, Sundaes",0.0,Aerial,,"Vanilla ice cream, 3 large scoops",PORTION
13130300,"Light ice cream, flavors other than chocolate (for",113034.png,/home/lian/data/ASA24/Asa24PortionImages/113034.png,3 medium scoops,61396,0,3.0,ICR,"Ice Cream, Sherbet, Tofu Desserts, Frozen Dairy Desserts, Frozen Yogurt, Sundaes",0.0,Aerial,,"Vanilla ice cream, 3 medium scoops",PORTION
13130300,"Light ice cream, flavors other than chocolate (for",113024.png,/home/lian/data/ASA24/Asa24PortionImages/113024.png,3 small scoops,62162,0,3.0,ICR,"Ice Cream, Sherbet, Tofu Desserts, Frozen Dairy Desserts, Frozen Yogurt, Sundaes",0.0,Aerial,,"Vanilla ice cream, 3 small scoops",PORTION
